"job_id","company_id","job_title_short","job_title","job_location","job_via","job_schedule_type","job_work_from_home","search_location","job_posted_date","job_no_degree_mention","job_health_insurance","job_country","salary_rate","salary_year_avg","salary_hour_avg"
256021,572,"Data Scientist","Data Scientist","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-13 06:25:48","","","Peru","","",""
257343,19976,"Data Engineer","Data Center Engineer","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-06-24 06:29:18","","","Peru","","",""
263525,572,"Data Scientist","Data Scientist","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-11-17 06:14:21","","","Peru","","",""
264233,572,"Data Engineer","Aws Data Engineer","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-11-09 06:14:18",1,"","Peru","","",""
264298,572,"Data Scientist","Responsable de Unidad de Ciencia de Datos","Lima, Peru","via BeBee","Full-time","","Peru","2023-11-09 06:14:04","","","Peru","","",""
268333,572,"Data Scientist","Regional Data Scientist","Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-04 06:31:20","","","Peru","","",""
271616,12295,"Business Analyst","Customer Success Manager, Commercial","Jacobo Hunter, Peru","via BeBee Perú","Full-time","","Peru","2023-04-11 07:50:10","","","Peru","","",""
272489,572,"Senior Data Engineer","Senior Data Engineer","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-03 06:28:29",1,"","Peru","","",""
273435,572,"Data Scientist","Data Scientist Analyst I","Lima, Peru","via BeBee","Full-time","","Peru","2023-11-12 06:29:49","","","Peru","","",""
274878,572,"Business Analyst","Market Analyst","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-11-17 06:14:10",1,"","Peru","","",""
277059,572,"Business Analyst","Data Business Analyst","Lima, Peru","via BeBee","Full-time","","Peru","2023-11-09 06:13:39","","","Peru","","",""
277285,572,"Data Scientist","Profesional Data Science","Lima, Peru","via BeBee","Full-time","","Peru","2023-12-16 06:09:41","","","Peru","","",""
279905,572,"Data Scientist","Senior Associate, Insights Data Science","Lima, Peru","via BeBee","Full-time","","Peru","2023-08-21 06:18:19","","","Peru","","",""
279959,572,"Data Analyst","Data Analytics","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-09-14 06:20:28",1,"","Peru","","",""
282730,572,"Business Analyst","Growth Analyst","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-04 06:31:23","","","Peru","","",""
283174,572,"Data Scientist","Data Science Manager","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-04 06:31:23","","","Peru","","",""
283180,572,"Data Engineer","Data Engineer","Lima, Peru","via BeBee","Full-time","","Peru","2023-11-10 06:31:59","","","Peru","","",""
283835,572,"Data Engineer","Data Engineer","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-11-07 06:34:48",1,"","Peru","","",""
284332,572,"Business Analyst","Online Marketing Analyst","Lima, Peru","via BeBee","Full-time","","Peru","2023-11-13 06:51:43",1,"","Peru","","",""
284886,572,"Software Engineer","Sas Analyst","Lima, Peru","via BeBee","Full-time","","Peru","2023-12-16 06:09:30",1,"","Peru","","",""
285468,572,"Software Engineer","Application Support Analyst 1","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-09-03 06:30:04","","","Peru","","",""
287273,572,"Data Analyst","Team Lead, Reference Data and Analytics","Lima, Peru","via BeBee","Full-time","","Peru","2023-11-12 06:29:27","","","Peru","","",""
288364,572,"Data Analyst","Practicante Data Management","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-13 06:25:56","","","Peru","","",""
288542,572,"Data Analyst","Data Analytics Program Lead","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-04 06:31:42",1,"","Peru","","",""
288976,572,"Data Engineer","Database Developer","Cajamarca, Peru","via BeBee","Full-time","","Peru","2023-11-09 06:14:31",1,"","Peru","","",""
290215,572,"Senior Data Analyst","Data Analyst Senior","Lima, Peru","via BeBee","Full-time","","Peru","2023-12-16 06:09:25","","","Peru","","",""
291931,572,"Software Engineer","Software Support Analyst","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-27 06:16:18","","","Peru","","",""
292609,572,"Data Analyst","Data Analytics Cloud Ml Specialist","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-07-28 06:12:34","","","Peru","","",""
293511,572,"Data Scientist","Data Scientist","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-11-01 06:09:23","","","Peru","","",""
293894,572,"Data Scientist","Data Scientist","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-09-30 06:47:14","","","Peru","","",""
295060,572,"Data Analyst","Ws052 Data Analytic Manager","Lima, Peru","via BeBee","Full-time","","Peru","2023-12-16 06:09:27",1,"","Peru","","",""
297042,572,"Senior Data Engineer","Data Engineer Senior","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-03 06:28:33",1,"","Peru","","",""
297463,572,"Business Analyst","Analista BI de Sap","La Molina, Peru","via BeBee","Full-time","","Peru","2023-11-10 06:32:11","","","Peru","","",""
299111,572,"Data Engineer","Data Engineer","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-13 06:25:53",1,"","Peru","","",""
299121,572,"Data Engineer","Growth Marketing and Data Engineer, Startup","Lima, Peru","via BeBee","Full-time","","Peru","2023-10-01 06:23:10",1,"","Peru","","",""
299193,572,"Data Engineer","Ingeniero de Datos Azure Semi Senior","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-04 06:31:44",1,"","Peru","","",""
299573,572,"Software Engineer","Senior Python Engineer","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-03 06:28:41",1,"","Peru","","",""
301133,572,"Business Analyst","Analyst","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-02 06:50:09","","","Peru","","",""
305938,572,"Senior Data Engineer","Data Engineer Senior","Arequipa, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-29 06:40:50",1,"","Peru","","",""
306720,572,"Data Analyst","Analista de Datos","Lima, Peru","via BeBee","Full-time","","Peru","2023-10-03 06:43:04","","","Peru","","",""
308774,572,"Data Analyst","Practicante Data Analyst","Lima, Peru","via BeBee","Internship","","Peru","2023-11-09 06:13:39",1,"","Peru","","",""
311173,572,"Business Analyst","Internal Consultant","Cajamarca, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-13 06:25:48","","","Peru","","",""
313164,572,"Data Analyst","Digital Marketing Analyst","Peru","via BeBee Perú","Full-time","","Peru","2023-07-22 06:27:19",1,"","Peru","","",""
315773,572,"Senior Data Analyst","Data Analyst Senior","Huánuco, Peru","via BeBee Perú","Full-time","","Peru","2023-07-22 06:27:19","","","Peru","","",""
317448,28212,"Data Scientist","model risk validator data scientist","La Molina, Peru","via BeBee Perú","Full-time","","Peru","2023-02-24 06:45:13","","","Peru","","",""
320319,572,"Senior Data Engineer","Data Engineer Senior","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-24 06:37:02",1,"","Peru","","",""
320531,572,"Data Engineer","Asistente Data Entry","Miraflores, Peru","via BeBee Perú","Part-time","","Peru","2023-12-17 06:12:10",1,"","Peru","","",""
322720,110043,"Data Scientist","Lead Data Scientist","Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-06-24 06:29:13","","","Peru","","",""
323019,572,"Senior Data Engineer","Jlo:871 Data Engineer Senior","Lima, Peru","via BeBee","Full-time","","Peru","2023-11-10 06:32:08",1,"","Peru","","",""
325439,572,"Data Engineer","Spark/scala Data Pipeline Developer","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-11-02 06:15:21","","","Peru","","",""
326924,572,"Cloud Engineer","Service Engineer","Lima, Peru","via BeBee","Full-time","","Peru","2023-11-09 06:14:34",1,"","Peru","","",""
328772,572,"Cloud Engineer","c213","Lima, Peru","via BeBee","Full-time","","Peru","2023-11-12 06:29:41","","","Peru","","",""
330270,572,"Data Scientist","Remote Data Scientist","Lima, Peru","via BeBee","Full-time","","Peru","2023-12-17 06:12:25","","","Peru","","",""
332430,572,"Data Analyst","Analista de Datos","Lima, Peru","via BeBee","Full-time","","Peru","2023-12-16 06:09:32","","","Peru","","",""
333920,572,"Business Analyst","Analyst Mdm","San Borja, Peru","via BeBee","Full-time","","Peru","2023-11-12 06:29:29",1,"","Peru","","",""
336130,572,"Data Scientist","Especialista Analytics Quality Assurance","Peru","via BeBee Perú","Full-time","","Peru","2023-12-17 06:12:10","","","Peru","","",""
336223,572,"Software Engineer","React-js-frontend-software Engineer","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-02 06:50:28","","","Peru","","",""
337037,572,"Senior Data Engineer","Senior Data Engineer","Cajamarca, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-11-11 06:12:41",1,"","Peru","","",""
337435,572,"Data Engineer","Data Engineer","Cajamarca, Peru","via BeBee","Full-time","","Peru","2023-11-12 06:29:47","","","Peru","","",""
339992,572,"Senior Data Engineer","Senior Data Engineer Acoe","Arequipa, Peru","via BeBee Perú","Full-time","","Peru","2023-07-22 06:27:45","","","Peru","","",""
340552,572,"Data Scientist","Data Scientist Advisor de Pricing","Lima, Peru","via BeBee","Full-time","","Peru","2023-11-10 06:31:59","","","Peru","","",""
341597,572,"Data Scientist","Data Scientist","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-11-17 06:14:21","","","Peru","","",""
342823,572,"Software Engineer","Sr Advanced App Engineer","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-26 06:38:56","","","Peru","","",""
343895,572,"Data Engineer","Sr Data Engineer","Cajamarca, Peru","via BeBee","Full-time","","Peru","2023-11-05 06:11:02",1,"","Peru","","",""
346986,572,"Senior Data Engineer","Data Engineer Senior","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-24 06:36:45","","","Peru","","",""
347371,572,"Software Engineer","IT Support Analyst","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-26 06:38:11","","","Peru","","",""
349563,572,"Data Scientist","Lead Data Scientist","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-04 06:31:27","","","Peru","","",""
349754,8381,"Data Engineer","Data Engineer Program","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-06-27 06:48:14","","","Peru","","",""
352772,572,"Data Scientist","Lead Data Scientist","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-07-22 06:27:22","","","Peru","","",""
353359,572,"Data Engineer","Especialista de Proyectos Big Data","Lima, Peru","via BeBee","Full-time","","Peru","2023-08-24 06:37:11","","","Peru","","",""
354065,572,"Data Engineer","Data Engineers","Lima, Peru","via BeBee","Full-time","","Peru","2023-10-01 06:23:08",1,"","Peru","","",""
354400,572,"Data Engineer","Data Engineer Ii","Lima, Peru","via BeBee","Full-time","","Peru","2023-08-26 06:38:36","","","Peru","","",""
355142,572,"Business Analyst","Business Analyst","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-10-28 06:10:07","","","Peru","","",""
355410,572,"Cloud Engineer","Meteorology and Ai Researcher/ Atmospheric and","Lima, Peru","via BeBee","Full-time","","Peru","2023-08-26 06:38:15","","","Peru","","",""
356037,572,"Senior Data Engineer","Data Engineer Senior","Lima, Peru","via BeBee Perú","Full-time","","Peru","2023-07-22 06:27:45","","","Peru","","",""
356059,572,"Software Engineer","Yield System Engineer","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-03 06:28:44",1,"","Peru","","",""
356536,572,"Software Engineer","Platform Engineer","Lima, Peru","via BeBee Perú","Full-time","","Peru","2023-07-22 06:27:56",1,"","Peru","","",""
356890,572,"Machine Learning Engineer","Machine Learning Engineer","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-29 06:40:48","","","Peru","","",""
361657,572,"Software Engineer","Technology Analyst","Lima, Peru","via BeBee","Full-time","","Peru","2023-11-10 06:31:57","","","Peru","","",""
363751,572,"Senior Data Engineer","Senior Data Science Engineer","Peru","via BeBee","Full-time","","Peru","2023-11-05 06:10:58","","","Peru","","",""
365802,572,"Data Engineer","Senior) Business Intelligence and Data Engineer","Cajamarca, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-04 06:31:38",1,"","Peru","","",""
369857,572,"Data Engineer","Data Engineer","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-10-10 06:27:16",1,"","Peru","","",""
370212,572,"Data Analyst","Data Analytics Coordinator","Lima, Peru","via BeBee","Full-time","","Peru","2023-11-09 06:13:39",1,"","Peru","","",""
370538,572,"Data Analyst","Analista de Data","Lima, Peru","via BeBee","Full-time","","Peru","2023-08-26 06:38:52",1,"","Peru","","",""
372143,572,"Software Engineer","Software Engineer","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-03 06:28:44","","","Peru","","",""
373280,572,"Software Engineer","Software Engineer V","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-03 06:28:41","","","Peru","","",""
374238,572,"Data Analyst","Data Analyst","Peru","via BeBee Perú","Full-time","","Peru","2023-12-18 06:12:30",1,"","Peru","","",""
374851,572,"Senior Data Analyst","Analista Senior BI and Data","Arequipa, Peru","via BeBee","Full-time","","Peru","2023-11-09 06:14:31","","","Peru","","",""
375148,572,"Data Analyst","Data Analyst","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-11-07 06:34:34","","","Peru","","",""
378660,572,"Software Engineer","Software Engineer Principal","Lima, Peru","via BeBee","Full-time","","Peru","2023-11-09 06:14:28",1,"","Peru","","",""
379739,572,"Cloud Engineer","Xyo-931)","Lima, Peru","via BeBee","Full-time","","Peru","2023-08-26 06:38:47","","","Peru","","",""
379782,572,"Senior Data Scientist","Up71) (Yxy1) Dx272 Uzu:795) Hy:042 : Senior Data","Arequipa, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-07-22 06:27:43",1,"","Peru","","",""
379798,572,"Business Analyst","Business Intelligence Jr. Analyst","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-27 06:16:18","","","Peru","","",""
381800,572,"Software Engineer","Software Engineer","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-03 06:28:44",1,"","Peru","","",""
384348,572,"Data Analyst","Data Analyst","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-11-17 06:14:08",1,"","Peru","","",""
385447,572,"Software Engineer","IT Engineer","Lima, Peru","via BeBee","Full-time","","Peru","2023-11-09 06:14:34","","","Peru","","",""
385921,572,"Data Analyst","Business Data Analyst","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-26 06:38:06","","","Peru","","",""
386409,10513,"Data Scientist","Data Scientist","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-07-21 06:54:26","","","Peru","","",""
387336,572,"Data Scientist","Data Analytics Tech Lead","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-07-24 06:29:06","","","Peru","","",""
389341,572,"Data Engineer","Data Engineer","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-07-24 06:29:14",1,"","Peru","","",""
389758,3322,"Senior Data Engineer","Senior Data Engineer","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-06-27 06:48:14","","","Peru","","",""
389817,572,"Business Analyst","Analyst","Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time and Temp work","","Peru","2023-10-23 06:09:44","","","Peru","","",""
390447,572,"Senior Data Engineer","Senior Engineer for Product Data Management or","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-11-09 06:14:18","","","Peru","","",""
391310,572,"Data Scientist","Research Analyst","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-03 06:28:23","","","Peru","","",""
391397,572,"Business Analyst","Growth Analyst","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-26 06:38:11",1,"","Peru","","",""
